age,name,selling_price,km_driven,transmission,seller_type_Dealer,seller_type_Individual,seller_type_Trustmark Dealer,owner_encoded,fuel_CNG,fuel_Diesel,fuel_Electric,fuel_LPG,fuel_Petrol
8,430000.0,1000000,70000,1,0,1,0,0.0,0,1,0,0,0
18,473912.54207436397,220000,220000,1,0,1,0,1.0,0,0,0,0,1
14,300142.71428571426,400000,50000,1,0,1,0,0.0,0,1,0,0,0
9,473912.54207436397,315000,45000,1,0,1,0,1.0,0,0,0,0,1
10,1400000.0,1000000,110000,1,0,1,0,0.0,0,1,0,0,0
10,570909.0909090909,500000,49000,1,0,1,0,0.0,0,1,0,0,0
6,473912.54207436397,1600000,35000,0,0,1,0,0.0,0,1,0,0,0
7,473912.54207436397,500000,160000,1,0,1,0,0.0,0,1,0,0,0
17,116689.58620689655,70000,180000,1,0,1,0,2.0,0,0,0,0,1
17,98947.36842105263,105000,60000,1,0,1,0,1.0,0,0,0,0,1
16,483333.3333333333,400000,110000,1,0,1,0,2.0,0,1,0,0,0
20,136571.42857142858,80000,60000,1,0,1,0,2.0,0,0,0,0,1
8,226249.91666666666,300000,30000,1,0,1,0,0.0,0,0,0,0,1
7,473912.54207436397,409999,40000,1,0,1,0,0.0,0,1,0,0,0
15,473912.54207436397,250000,70000,1,0,1,0,0.0,0,0,0,0,1
14,284999.8181818182,250000,120000,1,0,1,0,1.0,0,1,0,0,0
12,498566.0,215000,80000,1,0,1,0,2.0,0,1,0,0,0
9,1000000.0,1400000,120000,1,0,1,0,0.0,0,1,0,0,0
6,475000.0,475000,20000,1,0,1,0,0.0,0,0,0,0,1
6,475000.0,475000,22000,1,0,1,0,0.0,0,0,0,0,1
16,131636.36363636365,75000,35000,1,0,1,0,1.0,0,0,0,0,1
11,473912.54207436397,200000,120000,1,0,1,0,1.0,0,1,0,0,0
5,550000.0,575000,8000,1,0,1,0,0.0,0,0,0,0,1
13,243222.22222222222,150000,40000,1,0,1,0,1.0,0,1,0,0,0
6,902499.75,850000,10000,1,0,1,0,0.0,0,1,0,0,0
5,473912.54207436397,350000,30000,1,0,1,0,0.0,0,0,0,0,1
13,433333.3333333333,550000,54000,1,0,1,0,1.0,0,1,0,0,0
7,500000.0,330000,80577,1,0,1,0,0.0,0,0,0,0,1
7,473912.54207436397,1044999,25000,1,0,1,0,0.0,0,1,0,0,0
13,357333.3333333333,300000,127500,1,0,1,0,1.0,0,1,0,0,0
9,211249.5,235000,40903,1,1,0,0,0.0,0,0,0,0,1
13,308333.3333333333,120000,60000,1,0,1,0,2.0,0,0,0,0,1
20,257500.0,130000,46000,1,0,1,0,0.0,0,0,0,0,1
20,350000.0,275000,22288,1,1,0,0,1.0,0,1,0,0,0
13,473912.54207436397,270000,180000,1,0,1,0,1.0,0,1,0,0,0
9,525000.0,500000,30000,1,0,1,0,1.0,0,1,0,0,0
9,369500.0,400000,61690,1,1,0,0,0.0,0,0,0,0,1
9,425000.0,600000,64484,1,1,0,0,0.0,0,0,0,0,1
12,2345000.0,1350000,90000,0,0,1,0,1.0,0,1,0,0,0
11,481250.0,400000,75976,1,1,0,0,1.0,0,1,0,0,0
13,201153.84615384616,220000,70000,1,0,1,0,1.0,0,1,0,0,0
12,260000.0,300000,85962,1,1,0,0,1.0,0,0,0,0,1
6,238833.16666666666,250000,120000,1,0,1,0,0.0,0,0,0,0,1
9,450000.0,600000,120000,1,0,1,0,0.0,0,1,0,0,0
12,473912.54207436397,285000,75000,0,0,1,0,1.0,0,0,0,0,1
15,450000.0,350000,57035,1,1,0,0,0.0,0,0,0,0,1
13,332999.85714285716,170000,70000,1,0,1,0,2.0,0,1,0,0,0
9,473912.54207436397,229999,45000,1,0,1,0,0.0,0,0,0,0,1
11,775000.0,500000,72104,1,1,0,0,1.0,0,1,0,0,0
13,73333.33333333333,75000,15000,1,0,1,0,0.0,0,0,0,0,1
8,616250.0,600000,30000,1,0,1,0,0.0,0,0,0,0,1
13,473912.54207436397,220000,80000,1,0,1,0,0.0,0,1,0,0,0
15,94333.33333333333,150000,164000,1,0,1,0,1.0,0,1,0,0,0
18,116862.0,65000,124439,1,0,1,0,1.0,0,0,0,0,1
18,100000.0,120000,77000,1,0,1,0,1.0,0,0,0,0,1
10,498094.30188679247,240000,90000,1,0,1,0,0.0,0,1,0,0,0
7,333461.53846153844,390000,30000,1,0,1,0,0.0,0,0,0,0,1
12,175666.66666666666,180000,50000,1,0,1,0,0.0,0,0,0,0,1
12,384227.2727272727,320000,80000,1,0,1,0,1.0,0,1,0,0,0
6,237740.3404255319,310000,5000,1,0,1,0,0.0,0,0,0,0,1
6,300000.0,420000,24000,0,0,1,0,0.0,0,0,0,0,1
5,575000.0,550000,10000,1,0,1,0,0.0,0,0,0,0,1
8,735000.0,550000,78000,1,0,1,0,2.0,0,1,0,0,0
6,650000.0,760000,50000,1,0,1,0,0.0,0,1,0,0,0
23,50000.0,43000,100000,1,0,1,0,1.0,0,0,0,0,1
6,170000.0,250000,20000,1,0,1,0,0.0,0,0,0,0,1
5,425000.0,500000,1250,1,0,1,0,0.0,0,0,0,0,1
9,400000.0,380000,17152,1,0,1,0,0.0,0,0,0,0,1
5,473912.54207436397,1850000,5000,0,0,1,0,0.0,0,1,0,0,0
12,235833.33333333334,350000,77000,1,0,1,0,0.0,0,1,0,0,0
16,197000.0,195000,90000,1,0,1,0,1.0,0,1,0,0,0
13,168166.66666666666,225000,80000,1,0,1,0,1.0,0,0,0,0,1
9,816111.0,1125000,65000,1,0,1,0,0.0,0,1,0,0,0
13,154800.0,133000,80000,1,0,1,0,0.0,0,1,0,0,0
11,244037.03703703705,200000,24005,1,0,1,0,0.0,0,0,0,0,1
6,879999.75,940000,20000,1,0,1,0,0.0,0,1,0,0,0
10,559000.0,400000,120000,1,0,1,0,0.0,0,1,0,0,0
15,185000.0,120000,120000,1,0,1,0,1.0,0,0,0,0,1
9,573699.9,625000,80000,1,0,1,0,0.0,0,1,0,0,0
19,168222.22222222222,110000,80000,1,0,1,0,0.0,0,0,0,0,1
12,502142.5714285714,490000,100000,1,0,1,0,0.0,0,1,0,0,0
15,114275.79310344828,140000,120000,1,0,1,0,1.0,0,0,0,0,1
13,291000.0,175000,149000,1,0,1,0,1.0,0,1,0,0,0
19,125000.0,90000,65000,1,0,1,0,1.0,0,0,0,0,1
15,315000.0,275000,100000,1,0,1,0,1.0,0,1,0,0,0
13,338000.0,300000,65000,1,0,1,0,1.0,0,1,0,0,0
6,335000.0,270000,19000,1,0,1,0,1.0,0,0,0,0,1
14,190099.8,130000,80000,1,0,1,0,1.0,0,0,0,0,1
9,340000.0,275000,30000,1,0,1,0,0.0,0,0,0,0,1
12,382772.7272727273,352000,109000,1,0,1,0,0.0,0,1,0,0,0
12,205000.0,180000,90000,1,0,1,0,0.0,0,0,0,1,0
12,113930.96551724138,150000,90000,1,0,1,0,0.0,0,0,0,0,1
14,219999.9090909091,300000,110000,1,0,1,0,1.0,0,1,0,0,0
17,152500.0,225000,120000,1,0,1,0,0.0,0,1,0,0,0
10,450000.0,600000,44000,1,0,1,0,0.0,0,1,0,0,0
9,473912.54207436397,500000,80000,1,0,1,0,0.0,0,0,0,0,1
6,473912.54207436397,900000,5000,1,0,1,0,0.0,0,0,0,0,1
8,570000.0,600000,61000,1,0,1,0,0.0,0,0,0,0,1
13,488333.1666666667,450000,100000,1,0,1,0,1.0,0,1,0,0,0
15,135000.0,270000,27633,1,0,1,0,0.0,0,0,0,0,1
14,219090.81818181818,310000,100000,1,0,1,0,2.0,0,1,0,0,0
12,473912.54207436397,250000,100000,1,0,1,0,0.0,0,0,0,1,0
5,600000.0,700000,12586,1,1,0,0,0.0,0,0,0,0,1
6,473912.54207436397,650000,38083,1,1,0,0,0.0,0,1,0,0,0
12,246000.0,400000,55328,1,1,0,0,0.0,0,1,0,0,0
12,185384.61538461538,425000,81632,1,1,0,0,0.0,0,1,0,0,0
8,700000.0,600000,155201,1,1,0,0,0.0,0,1,0,0,0
11,695625.0,600000,93283,1,1,0,0,0.0,0,1,0,0,0
15,111000.0,300000,217871,1,1,0,0,0.0,0,1,0,0,0
12,237500.0,450000,90165,1,1,0,0,0.0,0,1,0,0,0
10,548181.8181818182,750000,101504,1,1,0,0,0.0,0,1,0,0,0
14,473912.54207436397,325000,86017,1,1,0,0,1.0,0,1,0,0,0
11,686066.6666666666,900000,85036,1,1,0,0,1.0,0,1,0,0,0
18,473912.54207436397,180000,91086,1,1,0,0,1.0,0,0,0,0,1
11,207500.0,350000,160254,1,1,0,0,1.0,0,1,0,0,0
11,695625.0,600000,125531,1,1,0,0,1.0,0,1,0,0,0
5,473912.54207436397,900000,60000,1,0,1,0,0.0,0,1,0,0,0
18,340000.0,350000,100000,1,0,1,0,0.0,0,1,0,0,0
11,323800.0,280000,90000,1,0,1,0,2.0,0,1,0,0,0
15,325000.0,225000,120000,1,0,1,0,1.0,0,1,0,0,0
10,700000.0,520000,82000,1,0,1,0,0.0,0,1,0,0,0
8,473912.54207436397,509999,60000,1,0,1,0,0.0,0,1,0,0,0
5,634800.0,556000,24000,1,0,1,0,0.0,0,0,0,0,1
10,211000.0,225000,120000,1,0,1,0,0.0,0,1,0,0,0
11,349999.6666666667,325000,65000,1,1,0,0,0.0,0,1,0,0,0
11,382181.8181818182,365000,65000,1,1,0,0,0.0,0,1,0,0,0
9,1249500.0,850000,84000,1,1,0,0,0.0,0,1,0,0,0
11,220000.0,350000,75000,1,1,0,0,0.0,0,1,0,0,0
17,388545.45454545453,225000,50000,1,1,0,0,0.0,0,1,0,0,0
13,114448.20689655172,135000,50000,1,0,1,0,0.0,0,0,0,0,1
17,142550.0,140000,49000,1,1,0,0,0.0,0,0,0,0,1
8,325000.0,665000,560000,1,1,0,0,0.0,0,1,0,0,0
9,272647.0588235294,275000,14365,1,1,0,0,0.0,0,0,0,0,1
7,3100000.0,2750000,41000,0,0,1,0,0.0,0,1,0,0,0
11,482499.8333333333,484999,65000,1,1,0,0,0.0,0,1,0,0,0
9,473912.54207436397,565000,65000,1,1,0,0,0.0,0,1,0,0,0
11,494603.7358490566,425000,61083,1,1,0,0,0.0,0,1,0,0,0
11,1195000.0,925000,75000,1,0,1,0,0.0,0,1,0,0,0
12,473912.54207436397,565000,72000,1,1,0,0,0.0,0,1,0,0,0
10,632500.0,525000,65000,1,1,0,0,0.0,0,1,0,0,0
7,473912.54207436397,1650000,55000,1,1,0,0,0.0,0,1,0,0,0
9,240518.5185185185,295000,21000,1,1,0,0,1.0,0,0,0,0,1
12,473912.54207436397,2050000,66363,0,1,0,0,1.0,0,0,0,0,1
6,473912.54207436397,1475000,11700,0,1,0,0,0.0,0,0,0,0,1
7,950000.0,1100000,10000,0,0,1,0,0.0,0,0,0,0,1
10,473912.54207436397,4400000,100000,0,0,1,0,1.0,0,1,0,0,0
8,473912.54207436397,670000,7104,1,0,0,1,0.0,0,0,0,0,1
9,932500.0,750000,45974,1,0,0,1,0.0,0,1,0,0,0
9,473912.54207436397,760000,55340,1,0,0,1,0.0,0,0,0,0,1
7,825000.0,850000,20000,0,1,0,0,1.0,0,0,0,0,1
9,473912.54207436397,390000,61585,1,0,0,1,0.0,0,1,0,0,0
8,473912.54207436397,450000,39415,0,0,0,1,1.0,0,0,0,0,1
10,249000.0,425000,29654,1,0,0,1,0.0,0,0,0,0,1
8,706428.5714285715,770000,64672,1,0,0,1,0.0,0,1,0,0,0
9,473912.54207436397,1150000,54634,0,0,0,1,1.0,0,1,0,0,0
9,633000.0,775000,66521,1,0,0,1,0.0,0,0,0,0,1
6,473912.54207436397,1725000,23974,0,1,0,0,1.0,0,1,0,0,0
8,2250000.0,2150000,43000,0,1,0,0,0.0,0,1,0,0,0
11,549000.0,450000,1000,1,1,0,0,1.0,0,1,0,0,0
6,473912.54207436397,3800000,10000,0,1,0,0,0.0,0,1,0,0,0
11,473912.54207436397,1580000,86000,0,1,0,0,0.0,0,1,0,0,0
5,473912.54207436397,4950000,30000,0,1,0,0,0.0,0,1,0,0,0
8,988166.5,535000,52600,1,0,1,0,0.0,0,1,0,0,0
12,316666.6666666667,225000,110000,1,0,1,0,1.0,0,0,0,0,1
7,550000.0,550000,19890,0,1,0,0,0.0,0,0,0,0,1
9,533333.3333333334,625000,11918,1,0,0,1,0.0,0,0,0,0,1
7,473912.54207436397,520000,10510,0,1,0,0,0.0,0,0,0,0,1
8,240000.0,239000,41000,1,1,0,0,0.0,0,0,0,0,1
7,2197500.0,2600000,47162,0,0,0,1,0.0,0,1,0,0,0
12,234375.0,229999,49824,1,1,0,0,0.0,0,0,0,0,1
11,1470000.0,1300000,58500,0,1,0,0,0.0,0,1,0,0,0
19,100000.0,80000,56580,1,1,0,0,0.0,0,0,0,0,1
12,350000.0,385000,52000,1,1,0,0,0.0,0,1,0,0,0
7,491301.8490566038,600000,46507,1,0,0,1,0.0,0,1,0,0,0
11,515142.85714285716,350000,50000,1,0,1,0,1.0,0,0,0,0,1
10,241889.29787234042,114999,30000,1,0,1,0,0.0,0,0,0,0,1
11,510857.14285714284,380000,50000,1,0,1,0,1.0,0,0,0,0,1
8,570000.0,900000,35000,1,0,1,0,0.0,0,1,0,0,0
12,182999.9,200999,90000,1,0,1,0,1.0,0,0,0,0,1
10,242166.66666666666,229999,11451,1,0,1,0,0.0,0,0,0,0,1
5,925000.0,800000,60000,1,0,1,0,0.0,0,1,0,0,0
12,343333.3333333333,150000,172000,1,0,1,0,1.0,0,1,0,0,0
6,371500.0,600000,60000,1,0,1,0,0.0,0,1,0,0,0
19,473912.54207436397,150000,150000,1,0,1,0,0.0,0,1,0,0,0
15,195000.0,150000,66000,1,0,1,0,0.0,0,1,0,0,0
5,473912.54207436397,380000,5000,1,0,1,0,0.0,0,0,0,0,1
18,171555.55555555556,80000,66508,1,0,1,0,1.0,0,0,0,0,1
17,473912.54207436397,225000,55000,1,0,1,0,1.0,0,0,0,0,1
12,73333.33333333333,75000,29900,1,0,1,0,0.0,0,0,0,0,1
7,473912.54207436397,1600000,3000,1,0,1,0,0.0,0,1,0,0,0
12,197500.0,185000,85000,1,0,1,0,0.0,0,1,0,0,0
13,300000.0,425000,50000,1,0,1,0,0.0,0,1,0,0,0
14,117000.0,100000,120000,1,0,1,0,1.0,0,1,0,0,0
16,160000.0,140000,90000,1,0,1,0,2.0,0,0,0,0,1
7,473912.54207436397,710000,8000,0,0,1,0,0.0,0,0,0,0,1
9,400000.0,450000,7900,0,0,1,0,0.0,0,0,0,0,1
7,224999.75,210000,50000,1,0,1,0,0.0,0,0,0,0,1
8,294052.5789473684,270000,25000,1,0,1,0,0.0,0,0,0,0,1
15,125073.14634146342,110000,20000,1,0,1,0,0.0,0,0,0,0,1
6,512666.6666666667,540000,17500,1,0,1,0,0.0,0,0,0,0,1
16,80000.0,145000,25000,1,0,1,0,0.0,0,0,0,0,1
11,750000.0,360000,206500,1,0,1,0,0.0,0,1,0,0,0
11,282500.0,250000,88600,1,0,1,0,0.0,0,0,0,1,0
12,473912.54207436397,110000,80000,1,0,1,0,0.0,0,1,0,0,0
16,500000.0,250000,100000,1,0,1,0,3.0,0,1,0,0,0
13,387500.0,150000,186000,1,0,1,0,1.0,0,1,0,0,0
14,166666.66666666666,140000,60000,1,0,1,0,0.0,0,0,0,0,1
5,473912.54207436397,925000,11000,1,0,1,0,0.0,0,0,0,0,1
7,1140000.0,969999,30000,1,0,1,0,0.0,0,1,0,0,0
17,473912.54207436397,90000,80000,1,0,1,0,2.0,1,0,0,0,0
23,62500.0,55000,60000,1,0,1,0,2.0,0,0,0,0,1
17,205000.0,155000,100000,1,0,1,0,3.0,0,1,0,0,0
5,473912.54207436397,900000,15000,1,0,1,0,0.0,0,1,0,0,0
13,201374.875,135000,90000,1,0,1,0,0.0,0,0,0,0,1
12,95000.0,180000,120000,1,0,1,0,0.0,0,0,0,0,1
11,481666.4166666667,495000,100000,1,0,1,0,1.0,0,1,0,0,0
15,556000.0,400000,138000,1,0,1,0,2.0,0,1,0,0,0
16,186000.0,250000,110000,1,0,1,0,1.0,0,1,0,0,0
9,220142.57142857142,138000,120000,1,0,1,0,3.0,0,0,0,0,1
13,140000.0,311000,70000,0,0,1,0,1.0,0,0,0,0,1
9,235416.58333333334,190000,70000,1,0,1,0,0.0,0,0,0,0,1
13,312857.0,311000,140000,1,0,1,0,0.0,0,1,0,0,0
15,473912.54207436397,300000,15000,1,0,1,0,0.0,0,0,0,0,1
6,385000.0,600000,20000,1,0,1,0,0.0,0,0,0,0,1
15,400000.0,550000,100000,1,0,1,0,0.0,0,1,0,0,0
9,473912.54207436397,600000,70000,0,0,1,0,0.0,0,0,0,0,1
6,234999.91666666666,195000,5000,1,0,1,0,0.0,0,0,0,0,1
11,60000.0,58000,27974,1,0,1,0,0.0,0,0,0,0,1
6,235999.91666666666,183000,40000,1,0,1,0,0.0,0,0,0,0,1
17,120000.0,95000,80000,1,0,1,0,0.0,0,0,0,0,1
11,220000.0,250000,38000,1,0,1,0,0.0,0,0,0,0,1
10,380000.0,400000,35000,1,0,1,0,0.0,0,0,0,0,1
12,497307.6923076923,409999,60000,1,0,1,0,1.0,0,1,0,0,0
20,473912.54207436397,120000,120000,1,0,1,0,1.0,0,1,0,0,0
6,575000.0,600000,18000,0,0,1,0,0.0,0,0,0,0,1
8,500000.0,600000,10000,1,0,1,0,0.0,0,0,0,0,1
9,747916.6666666666,825000,90000,1,0,1,0,2.0,0,1,0,0,0
8,401666.5,625000,80000,1,0,1,0,1.0,0,1,0,0,0
4,473912.54207436397,700000,1400,1,0,1,0,0.0,0,1,0,0,0
13,179000.0,160000,60000,1,0,1,0,0.0,0,0,0,0,1
13,115137.89655172414,114999,60000,1,0,1,0,2.0,0,0,0,0,1
15,142050.0,150000,53000,1,0,1,0,0.0,0,0,0,0,1
14,473912.54207436397,250000,100000,1,1,0,0,0.0,0,1,0,0,0
12,490416.4166666667,390000,86000,1,1,0,0,1.0,0,1,0,0,0
9,509000.0,650000,100000,1,0,1,0,0.0,0,1,0,0,0
8,455000.0,600000,30000,1,0,1,0,0.0,0,1,0,0,0
13,293000.0,250000,120000,1,0,1,0,0.0,0,0,0,0,1
13,473912.54207436397,229999,60000,1,0,1,0,1.0,0,0,0,1,0
8,320000.0,299000,50000,1,0,1,0,1.0,0,1,0,0,0
14,455714.28571428574,330000,124000,1,0,1,0,1.0,0,1,0,0,0
12,156666.66666666666,180000,100000,1,0,1,0,2.0,0,0,0,0,1
7,521428.5714285714,475000,42000,1,0,1,0,0.0,0,0,0,0,1
9,407999.8,325000,100000,1,0,1,0,0.0,0,1,0,0,0
8,660200.0,639000,28205,1,1,0,0,0.0,0,0,0,0,1
7,422500.0,415000,32670,0,1,0,0,0.0,0,0,0,0,1
8,875000.0,1199000,30093,0,1,0,0,0.0,0,1,0,0,0
11,591000.0,525000,56228,1,1,0,0,0.0,1,0,0,0,0
11,600000.0,425000,59319,1,1,0,0,0.0,0,0,0,0,1
8,776666.6666666666,699000,39503,1,1,0,0,0.0,0,1,0,0,0
11,550000.0,325000,35299,1,1,0,0,0.0,0,0,0,0,1
13,332000.0,275000,51687,1,1,0,0,0.0,0,0,0,0,1
13,300000.0,269000,76259,0,1,0,0,0.0,0,0,0,0,1
11,355999.8,399000,44049,1,1,0,0,0.0,0,1,0,0,0
7,473912.54207436397,475000,45087,1,1,0,0,0.0,0,1,0,0,0
13,345000.0,249000,41125,1,1,0,0,0.0,0,0,0,0,1
10,473912.54207436397,1549000,42215,0,1,0,0,0.0,0,1,0,0,0
13,211000.0,254999,54206,1,1,0,0,0.0,0,0,0,0,1
12,473912.54207436397,269000,52547,1,1,0,0,0.0,0,0,0,0,1
10,597750.0,665000,59110,1,1,0,0,0.0,0,1,0,0,0
10,473912.54207436397,299000,54565,1,1,0,0,0.0,0,0,0,0,1
14,275000.0,265000,47564,1,1,0,0,1.0,0,0,0,0,1
14,254999.0,211000,45143,1,1,0,0,1.0,0,0,0,0,1
11,473912.54207436397,599000,61624,0,1,0,0,1.0,0,0,0,0,1
17,155000.0,55000,195000,1,0,1,0,2.0,0,1,0,0,0
10,486538.3846153846,550000,50000,1,0,1,0,0.0,0,1,0,0,0
6,473912.54207436397,4000000,68000,0,0,1,0,0.0,0,1,0,0,0
14,473912.54207436397,220000,120000,1,0,1,0,1.0,0,1,0,0,0
5,517111.1111111111,500000,20000,1,0,1,0,0.0,0,0,0,0,1
14,124341.43902439025,140000,30000,1,0,1,0,0.0,0,0,0,0,1
11,384000.0,325000,60000,1,0,1,0,0.0,0,1,0,0,0
14,256666.66666666666,210000,90000,1,0,1,0,2.0,0,0,0,0,1
16,125073.14634146342,110000,90000,1,0,1,0,1.0,0,0,0,0,1
5,1186250.0,1200000,25000,1,0,1,0,0.0,0,1,0,0,0
7,232083.33333333334,229999,40000,1,0,1,0,0.0,0,0,0,0,1
18,240825.44680851063,165000,132000,1,0,1,0,0.0,0,0,0,0,1
6,473912.54207436397,525000,10980,0,1,0,0,0.0,0,0,0,0,1
6,239407.40740740742,325000,20629,1,1,0,0,0.0,0,0,0,0,1
6,1535000.0,1500000,50000,1,0,1,0,0.0,0,1,0,0,0
9,465000.0,400000,30000,0,0,1,0,0.0,0,0,0,0,1
9,700000.0,550000,69782,1,1,0,0,0.0,0,0,0,0,1
21,79166.66666666667,98000,54000,1,0,1,0,0.0,0,0,0,0,1
11,674375.0,900000,63654,1,1,0,0,0.0,0,1,0,0,0
7,605000.0,700000,60000,1,0,1,0,0.0,0,1,0,0,0
9,473912.54207436397,890000,52000,1,1,0,0,0.0,0,1,0,0,0
9,473912.54207436397,490000,59385,1,1,0,0,0.0,0,1,0,0,0
9,473912.54207436397,525000,70378,1,1,0,0,0.0,0,0,0,0,1
11,255000.0,330000,55425,1,1,0,0,0.0,0,0,0,0,1
11,473912.54207436397,550000,78413,1,1,0,0,1.0,0,1,0,0,0
6,671300.0,790000,40890,1,1,0,0,0.0,0,1,0,0,0
9,298200.0,350000,34823,1,1,0,0,1.0,0,0,0,0,1
7,1800000.0,1700000,75000,0,0,1,0,0.0,0,1,0,0,0
7,675000.0,750000,55545,1,1,0,0,0.0,0,1,0,0,0
10,321666.6666666667,409999,56541,1,1,0,0,0.0,0,1,0,0,0
8,252499.875,220000,43700,1,0,1,0,0.0,0,0,0,0,1
15,88384.61538461539,68000,120000,1,0,1,0,1.0,0,0,0,0,1
7,240703.7037037037,290000,20000,1,0,1,0,0.0,0,0,0,0,1
10,450000.0,600000,27483,1,1,0,0,0.0,0,1,0,0,0
5,175000.0,470000,8000,1,0,1,0,0.0,0,0,0,0,1
16,219666.66666666666,150000,30000,1,0,1,0,0.0,0,0,0,0,1
10,240506.29787234042,180000,56207,1,1,0,0,1.0,0,0,0,0,1
18,78800.0,80000,70000,1,0,1,0,0.0,0,0,0,0,1
6,712500.0,875000,1440,1,0,1,0,0.0,0,0,0,0,1
5,237953.10638297873,300000,50000,1,0,1,0,0.0,0,0,0,0,1
7,3000000.0,2800000,20000,0,0,1,0,0.0,0,1,0,0,0
7,473912.54207436397,1330000,91195,1,1,0,0,0.0,0,1,0,0,0
13,415000.0,220000,63657,1,1,0,0,0.0,0,1,0,0,0
11,473912.54207436397,250000,60000,1,0,1,0,0.0,0,1,0,0,0
8,838888.8888888889,919999,75000,1,1,0,0,0.0,0,1,0,0,0
11,473912.54207436397,380000,97248,1,1,0,0,0.0,0,0,0,0,1
12,378318.1818181818,450000,46000,1,0,1,0,0.0,0,1,0,0,0
8,690000.0,770000,10000,0,0,1,0,0.0,0,0,0,0,1
6,448571.4285714286,550000,80000,1,0,1,0,0.0,0,1,0,0,0
13,473912.54207436397,320000,100000,1,0,1,0,1.0,0,1,0,0,0
11,258333.33333333334,400000,35000,1,0,1,0,0.0,0,0,0,0,1
7,405000.0,450000,50000,0,0,1,0,0.0,0,0,0,0,1
13,330000.0,220000,90000,1,0,1,0,2.0,0,1,0,0,0
12,719400.0,400000,150000,1,0,1,0,1.0,0,1,0,0,0
11,512500.0,530000,89000,1,0,1,0,1.0,0,0,0,0,1
10,495264.11320754717,390000,60000,1,0,1,0,1.0,0,1,0,0,0
12,150000.0,185000,100000,1,0,1,0,1.0,0,1,0,0,0
12,291666.6666666667,300000,100000,1,0,1,0,1.0,0,0,0,0,1
10,442333.2962962963,575000,90000,1,0,1,0,1.0,0,1,0,0,0
10,306666.6666666667,300000,75000,1,0,1,0,0.0,0,0,0,0,1
7,473912.54207436397,425000,36000,1,1,0,0,0.0,0,1,0,0,0
8,450000.0,350000,12000,1,0,1,0,0.0,0,0,0,0,1
7,473912.54207436397,550000,12997,1,1,0,0,0.0,0,1,0,0,0
7,869999.0,500000,40000,0,0,1,0,0.0,0,0,0,0,1
9,700000.0,600000,60000,1,0,1,0,0.0,0,1,0,0,0
11,283333.3333333333,300000,25000,1,0,1,0,1.0,0,1,0,0,0
6,1198750.0,1150000,26430,1,1,0,0,0.0,0,1,0,0,0
9,95000.0,475000,24600,1,1,0,0,0.0,0,0,0,0,1
13,123714.28571428571,260000,28481,1,1,0,0,0.0,0,0,0,0,1
11,475000.0,350000,100000,1,0,1,0,0.0,0,0,0,0,1
11,696066.6666666666,750000,41988,1,1,0,0,0.0,0,1,0,0,0
15,129428.57142857143,180000,30375,1,1,0,0,0.0,0,0,0,0,1
7,473912.54207436397,350000,7658,0,1,0,0,0.0,0,0,0,0,1
7,491094.30188679247,611000,34400,1,1,0,0,0.0,0,1,0,0,0
7,473912.54207436397,325000,18500,1,1,0,0,0.0,0,0,0,0,1
12,252499.75,225000,48000,1,1,0,0,0.0,0,0,0,0,1
10,420000.0,300000,28942,0,1,0,0,0.0,0,0,0,0,1
7,710300.0,400000,50000,1,0,1,0,1.0,0,1,0,0,0
12,698666.6666666666,711000,53600,1,1,0,0,0.0,0,1,0,0,0
9,794000.0,851000,53652,1,1,0,0,0.0,0,1,0,0,0
10,575000.0,500000,25000,1,0,1,0,0.0,0,0,0,0,1
17,473912.54207436397,250000,80000,1,0,1,0,1.0,0,1,0,0,0
7,238749.91666666666,150000,50000,1,0,1,0,0.0,0,0,0,0,1
8,790000.0,610000,15000,1,0,1,0,1.0,0,1,0,0,0
6,320000.0,450000,5000,1,0,1,0,0.0,0,0,0,0,1
7,805000.0,744000,106000,1,0,1,0,0.0,0,1,0,0,0
16,94564.0,120000,100000,1,0,1,0,2.0,0,0,0,0,1
8,293999.8,220000,60000,1,0,1,0,2.0,0,0,0,0,1
12,644000.0,480000,120000,1,0,1,0,3.0,0,1,0,0,0
7,473912.54207436397,370000,82000,0,0,1,0,0.0,0,0,0,0,1
21,473912.54207436397,55000,35000,1,0,1,0,1.0,0,1,0,0,0
11,258437.375,125000,205000,1,0,1,0,0.0,0,0,0,0,1
13,370666.6666666667,260000,125000,1,0,1,0,2.0,0,1,0,0,0
9,473912.54207436397,350000,130000,1,0,1,0,0.0,0,1,0,0,0
12,473912.54207436397,170000,97000,1,0,1,0,1.0,1,0,0,0,0
9,374500.0,350000,90000,1,0,1,0,1.0,0,0,0,0,1
15,274999.8,250000,60000,1,0,1,0,2.0,0,0,0,0,1
11,158125.0,170000,60000,1,0,1,0,0.0,0,1,0,0,0
6,1460000.0,1300000,35000,1,0,1,0,0.0,0,1,0,0,0
5,486500.0,550000,25000,1,0,1,0,0.0,0,0,0,0,1
7,316666.6666666667,400000,15000,1,0,1,0,0.0,0,0,0,0,1
13,58333.333333333336,120000,20000,1,0,1,0,0.0,0,0,0,0,1
14,256666.66666666666,275000,70000,1,0,1,0,0.0,0,0,0,0,1
8,376666.6666666667,285000,90000,1,0,1,0,0.0,0,0,0,0,1
8,950000.0,900000,80000,1,0,1,0,0.0,0,1,0,0,0
10,473912.54207436397,2500000,79500,0,0,1,0,1.0,0,1,0,0,0
